author,text
17f9b78129866dff3cbd228a8d985fbf,"I do not see a conference matching that name scheduled within the next hour, 22813b6f9b851d152e2f2d99116de592"
22813b6f9b851d152e2f2d99116de592,Meeting: Cascading Style Sheets (CSS) Working Group Teleconference
22813b6f9b851d152e2f2d99116de592,Date: 03 March 2009
104bc19e5513cba4eba2d18c7a704a01,"4e63bbbffbcaf12608512401eaf11240, make logs public"
4e63bbbffbcaf12608512401eaf11240,"I have made the request, 104bc19e5513cba4eba2d18c7a704a01"
ac3b293515e969dace7717d9104ad079,"zakim, remind us in 8 hours to go home"
17f9b78129866dff3cbd228a8d985fbf,"ok, ac3b293515e969dace7717d9104ad079"
befddef7b56a6caf71fa21f2235a8111,http://www.w3.org/Style/Group/2009/Tokyo.html
ac3b293515e969dace7717d9104ad079,Topic: Media Queries
ac3b293515e969dace7717d9104ad079,Scribe: Hakon
ac3b293515e969dace7717d9104ad079,scribenick: 04c6178a6b383efd09549f9028ece8b4
04c6178a6b383efd09549f9028ece8b4,Chris: specific MQ issues?
a9b326df4e6da61c5b6f5e1058be83a2,"4e63bbbffbcaf12608512401eaf11240, make minutes"
4e63bbbffbcaf12608512401eaf11240,I have made the request to generate http://www.w3.org/2009/03/04-css-minutes.html a9b326df4e6da61c5b6f5e1058be83a2
04c6178a6b383efd09549f9028ece8b4,Anne: several comments have been made
04c6178a6b383efd09549f9028ece8b4,Anne: Dean Jackson has proposed changes in aspect-ratio syntax
ac3b293515e969dace7717d9104ad079,Dan Jackson asked for syntax changes in some queries
e3fb62ebfa4f36acf5cbff6a6ed0f2e0,http://lists.w3.org/Archives/Public/www-style/2008Dec/0019.html
e3fb62ebfa4f36acf5cbff6a6ed0f2e0,http://lists.w3.org/Archives/Public/www-style/2008Oct/0328.html
04c6178a6b383efd09549f9028ece8b4,04c6178a6b383efd09549f9028ece8b4: aren't we dropping these
04c6178a6b383efd09549f9028ece8b4,Anne: they're marked at risk
04c6178a6b383efd09549f9028ece8b4,"Anne: I would be fine dropping the features at risk, and keep orientation unchanged"
04c6178a6b383efd09549f9028ece8b4,Anne: the use case is to have a DOM interface to the orientation
ac3b293515e969dace7717d9104ad079,portrait or landscape is much more useful
04c6178a6b383efd09549f9028ece8b4,steve: is there a square pixel issue involved?
04c6178a6b383efd09549f9028ece8b4,104bc19e5513cba4eba2d18c7a704a01: 3.1 supports aspect-ration
04c6178a6b383efd09549f9028ece8b4,s/ration/ratio/
3f21e54c5c5ffd50fe3680acc025bb1d,Anne: s/the use case/the use case for degrees/
3f21e54c5c5ffd50fe3680acc025bb1d,"Chris: If you're using it for games and things, then you also want to know the tilt, the acceleration, etc. Just make another API"
04c6178a6b383efd09549f9028ece8b4,104bc19e5513cba4eba2d18c7a704a01: the use case for device-aspect-ration is weak
3f21e54c5c5ffd50fe3680acc025bb1d,Steve: In that case you'd want landscape/portrait in addition to the orientation angle
3f21e54c5c5ffd50fe3680acc025bb1d,104bc19e5513cba4eba2d18c7a704a01: the use case for device-* is weak
04c6178a6b383efd09549f9028ece8b4,104bc19e5513cba4eba2d18c7a704a01: but we implement both aspect-ratio and device-aspect-ratio
104bc19e5513cba4eba2d18c7a704a01,s/device-aspect-ration/device-*/
ac3b293515e969dace7717d9104ad079,I could see a stylesheht that gave 4 columns for a 16:9 landscape and 3 for 4:3
ac3b293515e969dace7717d9104ad079,s/shet/sheet/
04c6178a6b383efd09549f9028ece8b4,3f21e54c5c5ffd50fe3680acc025bb1d: one use case is having more columns if the display is wide
ac3b293515e969dace7717d9104ad079,s/sheht/sheet/
3f21e54c5c5ffd50fe3680acc025bb1d,e3fb62ebfa4f36acf5cbff6a6ed0f2e0: in that case you care about the width
3f21e54c5c5ffd50fe3680acc025bb1d,3f21e54c5c5ffd50fe3680acc025bb1d: Not if you're doing a presentation that scales to fill the space
04c6178a6b383efd09549f9028ece8b4,"steve: if I have several images, I could select the right one to fill the sceen"
04c6178a6b383efd09549f9028ece8b4,"steve: I thought we went through this in great detail, why are we discussin this?"
04c6178a6b383efd09549f9028ece8b4,e3fb62ebfa4f36acf5cbff6a6ed0f2e0vk: apple has proposed a syntax change
04c6178a6b383efd09549f9028ece8b4,"104bc19e5513cba4eba2d18c7a704a01: given that we now support exact matching, we should stick to our current syntax"
ac3b293515e969dace7717d9104ad079,"yes, trying to match on a float is liable to error"
3f21e54c5c5ffd50fe3680acc025bb1d,04c6178a6b383efd09549f9028ece8b4 is skeptical that aspect-ratio is useful
3f21e54c5c5ffd50fe3680acc025bb1d,"3f21e54c5c5ffd50fe3680acc025bb1d: you can use it to select a different video, widescreen vs fullscreen"
3f21e54c5c5ffd50fe3680acc025bb1d,e3fb62ebfa4f36acf5cbff6a6ed0f2e0: device-aspect-ratio would be useful for videos too
befddef7b56a6caf71fa21f2235a8111,5adf53e261b17bc147e68dca5b9870e1: http://krijnhoetmer.nl/irc-logs/
3f21e54c5c5ffd50fe3680acc025bb1d,3f21e54c5c5ffd50fe3680acc025bb1d: Media queries are used for more than just CSS
3f21e54c5c5ffd50fe3680acc025bb1d,Chris: Mozilla and Opera both implement it
ac3b293515e969dace7717d9104ad079,"common industry use is ratio - 16:9, 16:10, 4:3 not 1.623"
ac3b293515e969dace7717d9104ad079,"so we have implementations in firefox, opera and webkit"
04c6178a6b383efd09549f9028ece8b4,resolved: no current changes
04c6178a6b383efd09549f9028ece8b4,chrisl: any other comments?
3f21e54c5c5ffd50fe3680acc025bb1d,"RESOLVED: Keep aspect-ratio and device-aspect-ratio, no changes to syntax"
04c6178a6b383efd09549f9028ece8b4,"e3fb62ebfa4f36acf5cbff6a6ed0f2e0vk: some editoral comments, some comments on tty"
04c6178a6b383efd09549f9028ece8b4,e3fb62ebfa4f36acf5cbff6a6ed0f2e0vk: we don't clarify what px unit means for tty devices
04c6178a6b383efd09549f9028ece8b4,e3fb62ebfa4f36acf5cbff6a6ed0f2e0vk: that clarification should possibly go into the Values and Units draft
ac3b293515e969dace7717d9104ad079,there was one about malformed queries
ac3b293515e969dace7717d9104ad079,http://lists.w3.org/Archives/Public/www-style/2008Dec/0064.html
04c6178a6b383efd09549f9028ece8b4,chrisl: is there as disposition of comments?
04c6178a6b383efd09549f9028ece8b4,e3fb62ebfa4f36acf5cbff6a6ed0f2e0vk: I can add the new issues to the previous disposition of comments
04c6178a6b383efd09549f9028ece8b4,104bc19e5513cba4eba2d18c7a704a01: what's the issue with the formal grammar
e3fb62ebfa4f36acf5cbff6a6ed0f2e0,http://www.w3.org/mid/<email/>
04c6178a6b383efd09549f9028ece8b4,"04c6178a6b383efd09549f9028ece8b4: so, it seems we currently can't take all grammars in all CSS specs, concatinate them and have something valid comes out"
04c6178a6b383efd09549f9028ece8b4,steve: the formal grammar is only a hint
04c6178a6b383efd09549f9028ece8b4,befddef7b56a6caf71fa21f2235a8111: there are things that cannot easily be expressed in formal grammars
04c6178a6b383efd09549f9028ece8b4,szilles: do we say anywhere what the goal of the formal grammars are?
04c6178a6b383efd09549f9028ece8b4,04c6178a6b383efd09549f9028ece8b4: HTML5 writes it out in prose
04c6178a6b383efd09549f9028ece8b4,Mike: by desing
04c6178a6b383efd09549f9028ece8b4,s/desing/design/
5adf53e261b17bc147e68dca5b9870e1,hi
ac3b293515e969dace7717d9104ad079,"The spec could state that, due to grammar overrides in the prose, the grammar is not sufficient by itself for creating a parser"
ac3b293515e969dace7717d9104ad079,"The snapshots could collect together the 2.1 grammar plus the patches defined in each odule, to goive a consistent grammar"
04c6178a6b383efd09549f9028ece8b4,e3fb62ebfa4f36acf5cbff6a6ed0f2e0vk: i agree with the comment that the css grammar is rather hacky
04c6178a6b383efd09549f9028ece8b4,"104bc19e5513cba4eba2d18c7a704a01: if we think this is important, somebody should sit down and think about it"
04c6178a6b383efd09549f9028ece8b4,3f21e54c5c5ffd50fe3680acc025bb1d: the grammar could be described in a snapshot
04c6178a6b383efd09549f9028ece8b4,"e3fb62ebfa4f36acf5cbff6a6ed0f2e0vk: the alterative is for MQ to define its own grammar, like the CSS selectors spec"
04c6178a6b383efd09549f9028ece8b4,steve: there are selveral pieces to this: all the bits are not meant to go into a grammar generator
ac3b293515e969dace7717d9104ad079,"rrsagent, here"
4e63bbbffbcaf12608512401eaf11240,See http://www.w3.org/2009/03/04-css-irc#T01-22-08
ac3b293515e969dace7717d9104ad079,"Meeting: CSS WG f2f, Tokyo"
ac3b293515e969dace7717d9104ad079,Chair: Chris
04c6178a6b383efd09549f9028ece8b4,"fantasasi: the productions for one specific module is prefixed with an identifier specific to the module; if a production is intended to replace an existing one, this will be marked"
ac3b293515e969dace7717d9104ad079,s/ odule/ module/
3f21e54c5c5ffd50fe3680acc025bb1d,s/fantasasi/steve/
ac3b293515e969dace7717d9104ad079,s/black/white/
ac3b293515e969dace7717d9104ad079,s/good/bad/g
04c6178a6b383efd09549f9028ece8b4,3f21e54c5c5ffd50fe3680acc025bb1d: e3fb62ebfa4f36acf5cbff6a6ed0f2e0 can either define a grammar for MQ or resolve the differences with the global grammar.
04c6178a6b383efd09549f9028ece8b4,chrisl: somebody has to sit down and propose a solution
04c6178a6b383efd09549f9028ece8b4,RESOLVED: e3fb62ebfa4f36acf5cbff6a6ed0f2e0 can choose to either define a grammar for MQ or resolve the differences with the global grammar
3f21e54c5c5ffd50fe3680acc025bb1d,"I don't think we have anything to discuss with namespaces, just need implementation reports"
3f21e54c5c5ffd50fe3680acc025bb1d,The test suite went through a very meticulous review process and has already been published.
b9ee0ed063b7d5a94825d59082335d1f,19 m Canada
d5a61cf1494e7fbb017dd100a56629f5,hey asl
d5a61cf1494e7fbb017dd100a56629f5,18 f us
d5a61cf1494e7fbb017dd100a56629f5,what sur name?
b9ee0ed063b7d5a94825d59082335d1f,im ryan :)
d5a61cf1494e7fbb017dd100a56629f5,amy
d5a61cf1494e7fbb017dd100a56629f5,do u have a fb
b9ee0ed063b7d5a94825d59082335d1f,yeah lol but are you a virus or a guy or something?
d5a61cf1494e7fbb017dd100a56629f5,HELL NO! I&apos;M A GIRL!
b9ee0ed063b7d5a94825d59082335d1f,lol
b9ee0ed063b7d5a94825d59082335d1f,promise?
d5a61cf1494e7fbb017dd100a56629f5,yes
d5a61cf1494e7fbb017dd100a56629f5,whats ur fb name so i can see ur pic
b9ee0ed063b7d5a94825d59082335d1f,http://img510.imageshack.us/content_round.php?page=done&amp;l=img510/4161/picresized1279608002phoq.jpg&amp;via=mupload
d5a61cf1494e7fbb017dd100a56629f5,1 sec
b9ee0ed063b7d5a94825d59082335d1f,ok
d5a61cf1494e7fbb017dd100a56629f5,ur cute
b9ee0ed063b7d5a94825d59082335d1f,aha thanks :)
d5a61cf1494e7fbb017dd100a56629f5,look me up: my fb is Amy Powell
b9ee0ed063b7d5a94825d59082335d1f,lol theres like a thousand of you :(
d5a61cf1494e7fbb017dd100a56629f5,ok 1 sec
b9ee0ed063b7d5a94825d59082335d1f,okay :)
d5a61cf1494e7fbb017dd100a56629f5,http://www.facebook.com/photo.php?fbid=101862239887125&amp;set=a.101861536553862.3116.100001900477492
b9ee0ed063b7d5a94825d59082335d1f,it says content unavailable :(
d5a61cf1494e7fbb017dd100a56629f5,okay hld on 1 more sec. :)
b9ee0ed063b7d5a94825d59082335d1f,ahahah
b9ee0ed063b7d5a94825d59082335d1f,alright :)
d5a61cf1494e7fbb017dd100a56629f5,grahhh
d5a61cf1494e7fbb017dd100a56629f5,dont leave
b9ee0ed063b7d5a94825d59082335d1f,i wont ahah
d5a61cf1494e7fbb017dd100a56629f5,just whats ur fb name
b9ee0ed063b7d5a94825d59082335d1f,ryan rodi :)
b9ee0ed063b7d5a94825d59082335d1f,same profile pic
d5a61cf1494e7fbb017dd100a56629f5,okay ill add u
b9ee0ed063b7d5a94825d59082335d1f,okay haha
d5a61cf1494e7fbb017dd100a56629f5,okay i sent it
b9ee0ed063b7d5a94825d59082335d1f,lol alright
d5a61cf1494e7fbb017dd100a56629f5,tell me what u think
b9ee0ed063b7d5a94825d59082335d1f,i havent got it yet :(
d5a61cf1494e7fbb017dd100a56629f5,im mad
b9ee0ed063b7d5a94825d59082335d1f,me too :(
d5a61cf1494e7fbb017dd100a56629f5,ill try again
d5a61cf1494e7fbb017dd100a56629f5,try refreshing
b9ee0ed063b7d5a94825d59082335d1f,ok
b9ee0ed063b7d5a94825d59082335d1f,:(
d5a61cf1494e7fbb017dd100a56629f5,nothin
d5a61cf1494e7fbb017dd100a56629f5,well i dont know
b9ee0ed063b7d5a94825d59082335d1f,whats your picture look like? ill see if i can look u up
d5a61cf1494e7fbb017dd100a56629f5,i have a sweatshirt on and sunglasses
d5a61cf1494e7fbb017dd100a56629f5,big sunglasses
b9ee0ed063b7d5a94825d59082335d1f,lol okay
b9ee0ed063b7d5a94825d59082335d1f,ill look :)
b9ee0ed063b7d5a94825d59082335d1f,:(
8720b1bb098a8f70d156b9fc2028d7db,"Tantek edited x2v &quot;test has been moved/expanded to separate page, removed feedback that no longer applies as written, as X2V 0.9.3 now supports part of the value class pattern!&quot; (-879) http://is.gd/1pwXG"
0a39f78bcb297ab0ebe8a29c28bfed89,changes: Forgot to correct the text when I copied-and-pasted it. (whatwg r3196) &lt;http://lists.w3.org/Archives/Public/public-html-diffs/2009Jun/0041.html&gt; ** Also support dash-dash-space-angle (with any number or type of spaces) in comments. (whatwg r3195) &lt;http://lists.w3.org/Archives/Public/public-html-diffs/2009Jun/0040.html&gt;
ce8a1609cf8d1a408da3cac46365f53e,^p
9cf4a35c9563e98eef1a8df91afa5cbd,Asl?
c7b5b5b8a7af001c184a81f18c5b83f3,hi
c7b5b5b8a7af001c184a81f18c5b83f3,20 m inline
845961e40e8ca1c452b52542e63fcde5,hi
845961e40e8ca1c452b52542e63fcde5,hi
845961e40e8ca1c452b52542e63fcde5,hellllloooooooooooooooooo
845961e40e8ca1c452b52542e63fcde5,?
845961e40e8ca1c452b52542e63fcde5,how r u?
1c111e4210c7fdf01e5874af0fc46f97,hi
1c111e4210c7fdf01e5874af0fc46f97,asl
6e5147d7c6223734329a1340231c8f41,Hi
cbeef9ff877bd37a3eed5c31ddbd4b40,"aadil, I don't know J. Money"
cbeef9ff877bd37a3eed5c31ddbd4b40,heh
cbeef9ff877bd37a3eed5c31ddbd4b40,ok
045678d9628b9d352e649ea3e9d4bf81,"<a href=""http://direland.typepad.com/direland/2006/07/john_money_a_gi.html"">http://direland.typepad.com/direland/2006/07/john_money_a_gi.html</a>"
045678d9628b9d352e649ea3e9d4bf81,;D
045678d9628b9d352e649ea3e9d4bf81,"well, i didnt know we had a psy in here"
045678d9628b9d352e649ea3e9d4bf81,some of us could use some help
045678d9628b9d352e649ea3e9d4bf81,like ada
045678d9628b9d352e649ea3e9d4bf81,;D
cbeef9ff877bd37a3eed5c31ddbd4b40,"aadil, ada is my partner ;)"
045678d9628b9d352e649ea3e9d4bf81,what u mean partner?
045678d9628b9d352e649ea3e9d4bf81,co worker?
cbeef9ff877bd37a3eed5c31ddbd4b40,"aadil, I'm unsure he's as crazy as me :)"
045678d9628b9d352e649ea3e9d4bf81,kik
045678d9628b9d352e649ea3e9d4bf81,lol*
045678d9628b9d352e649ea3e9d4bf81,;D
cbeef9ff877bd37a3eed5c31ddbd4b40,:)
75fedd09d0527e5fdfe478d57def6c19,kik rocks
045678d9628b9d352e649ea3e9d4bf81,arent we all crazy
045678d9628b9d352e649ea3e9d4bf81,"yeah well, proc it was a typo"
cbeef9ff877bd37a3eed5c31ddbd4b40,yes co-worker sometime
75fedd09d0527e5fdfe478d57def6c19,I know
045678d9628b9d352e649ea3e9d4bf81,hmm co worker
045678d9628b9d352e649ea3e9d4bf81,what do u do elge ?
045678d9628b9d352e649ea3e9d4bf81,"ur probably a sysadmin, and u analyze ppl each time they come to u for technical problems like printer out of paper"
045678d9628b9d352e649ea3e9d4bf81,;)
cbeef9ff877bd37a3eed5c31ddbd4b40,"aadil, www.nethence.com  and besides, I'm still interesting in psychology as I said"
cbeef9ff877bd37a3eed5c31ddbd4b40,interesTED
cbeef9ff877bd37a3eed5c31ddbd4b40,and philosophy
045678d9628b9d352e649ea3e9d4bf81,"elge, yeah - am on ur site, dont worry"
045678d9628b9d352e649ea3e9d4bf81,i was on it from the start
045678d9628b9d352e649ea3e9d4bf81,:)
045678d9628b9d352e649ea3e9d4bf81,hi daveBSD
045678d9628b9d352e649ea3e9d4bf81,sup?
120c1a571b24dda6aeb4ce84a56ea7db,its hot here
120c1a571b24dda6aeb4ce84a56ea7db,(fr us)
120c1a571b24dda6aeb4ce84a56ea7db,(for us)
120c1a571b24dda6aeb4ce84a56ea7db,yesterday we were swimming in the pool
cbeef9ff877bd37a3eed5c31ddbd4b40,"aadil, what do you do ?"
045678d9628b9d352e649ea3e9d4bf81,in europe too it seems
120c1a571b24dda6aeb4ce84a56ea7db,and two fucking highschool punks started having sex in the pool WHILE WE WERE THERE
045678d9628b9d352e649ea3e9d4bf81,"elge, i terrorize ppl all day on irc"
045678d9628b9d352e649ea3e9d4bf81,"elge, www.aadil.mu"
045678d9628b9d352e649ea3e9d4bf81,nice meeting u btw
045678d9628b9d352e649ea3e9d4bf81,"daveBSD, u got pics?"
120c1a571b24dda6aeb4ce84a56ea7db,nah
045678d9628b9d352e649ea3e9d4bf81,damn
fef55334795c9ce155148d37e80baee8,heh
045678d9628b9d352e649ea3e9d4bf81,u should always go out with ur mobile phone camera!
120c1a571b24dda6aeb4ce84a56ea7db,my mobile doesnt have a camera
045678d9628b9d352e649ea3e9d4bf81,double damn
045678d9628b9d352e649ea3e9d4bf81,"well, did u enjoy them having sex in the pool atleast?"
120c1a571b24dda6aeb4ce84a56ea7db,"no, i dont wanna see that"
cbeef9ff877bd37a3eed5c31ddbd4b40,"aadil, how cool, indian ocean ! :)"
045678d9628b9d352e649ea3e9d4bf81,"wi, en effet"
cbeef9ff877bd37a3eed5c31ddbd4b40,"some friends (a couple) are there at the moment, well, not far, india"
045678d9628b9d352e649ea3e9d4bf81,but its winter in here
120c1a571b24dda6aeb4ce84a56ea7db,actually
120c1a571b24dda6aeb4ce84a56ea7db,kinda far
045678d9628b9d352e649ea3e9d4bf81,"well, india is kinda far"
045678d9628b9d352e649ea3e9d4bf81,:)
120c1a571b24dda6aeb4ce84a56ea7db,"HAHA, beat ya!"
045678d9628b9d352e649ea3e9d4bf81,:\
045678d9628b9d352e649ea3e9d4bf81,:p
120c1a571b24dda6aeb4ce84a56ea7db,;P
cbeef9ff877bd37a3eed5c31ddbd4b40,aha
045678d9628b9d352e649ea3e9d4bf81,ur doing well grasshoppa
120c1a571b24dda6aeb4ce84a56ea7db,hmmm
120c1a571b24dda6aeb4ce84a56ea7db,there are some hawt chiX0rz on aadil's page
045678d9628b9d352e649ea3e9d4bf81,there is?
045678d9628b9d352e649ea3e9d4bf81,i mean there is
045678d9628b9d352e649ea3e9d4bf81,:D
045678d9628b9d352e649ea3e9d4bf81,friends
045678d9628b9d352e649ea3e9d4bf81,mostly
045678d9628b9d352e649ea3e9d4bf81,or their fiancee
045678d9628b9d352e649ea3e9d4bf81,Braun?
045678d9628b9d352e649ea3e9d4bf81,i have an old toaster from the bran Braun
045678d9628b9d352e649ea3e9d4bf81,:D
045678d9628b9d352e649ea3e9d4bf81,brand*
045678d9628b9d352e649ea3e9d4bf81,;)
045678d9628b9d352e649ea3e9d4bf81,bbl - dinner
120c1a571b24dda6aeb4ce84a56ea7db,l8r
23660bd5f4e1977fcecf4f4e97ad678f,hi ada
23660bd5f4e1977fcecf4f4e97ad678f,i think lilo wants to give the #bsd chanel to cryo too :S
a7249565f480308e64f52a18cedf8978,is there free beer involved?
23660bd5f4e1977fcecf4f4e97ad678f,i dont know maybe xD
a7249565f480308e64f52a18cedf8978,then I'll do it!
a7249565f480308e64f52a18cedf8978,lilo knows how to reach me... after I go out and see what all the noise about this big yellow thing in the sky is.
437730c9e953566461037b29ca0b36cb,dmesg:  ando esperando que me actives las accounts.
045678d9628b9d352e649ea3e9d4bf81,big yellow thing in the sky?
045678d9628b9d352e649ea3e9d4bf81,must be chicken little
045678d9628b9d352e649ea3e9d4bf81,with 100 pounds more
23660bd5f4e1977fcecf4f4e97ad678f,:S
b1c6e44a210d39bec6ca40ae2612bc4d,Hey
b1c6e44a210d39bec6ca40ae2612bc4d,Wanna sext?
b1c6e44a210d39bec6ca40ae2612bc4d,M
b1c6e44a210d39bec6ca40ae2612bc4d,M or f
118cac9cfb91201271fa69e3fcb9e7a0,hey
eaa6a91e3665af9f8989364646ca606e,hi
da873ff53c2ae7884dfe5a28c922b600,hiii
da873ff53c2ae7884dfe5a28c922b600,how are u?
eaa6a91e3665af9f8989364646ca606e,"i&apos;m fine, you?"
da873ff53c2ae7884dfe5a28c922b600,"my name is Armand, I&apos;m 16 and I am gay. my email is <email/>"
e30b2b8dd64ba2980272a193874bd205,HORSE COCK
40a83300ed2062bc0086449d0d119ae4,banana nut cheerios?!?!?!?!
40a83300ed2062bc0086449d0d119ae4,yummmm
4b6660f3c96d274c650d3cd93ee2c28e,swagg!
d95508d4c668c5e8a3f96f94ffd95f64,is ur name matt
4b6660f3c96d274c650d3cd93ee2c28e,no
c51db11e51f1fd8537cb26760e2cd059,F/
c51db11e51f1fd8537cb26760e2cd059,??
fc69b3f36fb66719cac86bcb47bc3271,BEAST IS THE B2ST
52aaefbc244fe90c304f751c7f4eb2e7,:S
52aaefbc244fe90c304f751c7f4eb2e7,"actually i asked that question, just to learn the things"
6f0836f2cfc5fe205fdb6e685567064d,username =  ' OR 1=1 OR '
6f0836f2cfc5fe205fdb6e685567064d,"so, that makes it WHERE username='' OR 1=1 OR '' and password='foobar'"
573a038897bffa2b0274213241606585,yay sql injection
6f0836f2cfc5fe205fdb6e685567064d,yup
a4b2f111445d56946f87c02c5cd8b676,ARE YOU HACKING!?!?!
573a038897bffa2b0274213241606585,i filter all input forms with a javascript class
a4b2f111445d56946f87c02c5cd8b676,OMG!!!
6f0836f2cfc5fe205fdb6e685567064d,RAWR!!!
52aaefbc244fe90c304f751c7f4eb2e7,who is hacking me? :S
6f0836f2cfc5fe205fdb6e685567064d,"Dr-Linux: so, that's the game. Creative &quot;usernames&quot; or &quot;passwords&quot; that, if not filtered, result in a different sql statement than you expected"
52aaefbc244fe90c304f751c7f4eb2e7,inviso: so escape charactar are not allowed here ? :S
6f0836f2cfc5fe205fdb6e685567064d,Dr-Linux: It's called sql injection
6f0836f2cfc5fe205fdb6e685567064d,"Dr-Linux: See the first example at <a href=""http://us3.php.net/manual/en/function.mysql-real-escape-string.php"">http://us3.php.net/manual/en/function.mysql-real-escape-string.php</a>"
6f0836f2cfc5fe205fdb6e685567064d,What the heck kind of SQL was that?
a4b2f111445d56946f87c02c5cd8b676,ANSI2009
ab14bd2ee3f91af24d7bbf48a933b8f9,MSsql
6f0836f2cfc5fe205fdb6e685567064d,noes!! Not MSsql :(
5d76d130b8995f78c774a9964742e2f0,hello @ll!
5970bd1634756232824f68fe3b6bb725,"hi all.  someone else rebooted a FC3 server (mysql-3.23.58-16.FC3.1) for routine maintenance and it came back up with the error in /var/log/mysqld.log saying &quot;/usr/libexec/mysqld: unrecognized option `--default-storage-engine=INNODB'&quot;.  i assume that was always there, so how would that suddenly stop working?"
5970bd1634756232824f68fe3b6bb725,shouldn't innodb be default?
5970bd1634756232824f68fe3b6bb725,i'm still not finding that error in google and i'm not sure i want to comment it out of my.cnf in case that'd corrupt any data (i don't know if it would)
0121a3be779bf2eb7d12af9908c7aab8,"i wonder, does 3.x support innodb like that?"
a4b2f111445d56946f87c02c5cd8b676,TO THE MAX
0121a3be779bf2eb7d12af9908c7aab8,to the max?
5d76d130b8995f78c774a9964742e2f0,"I forgot password for user 'paul'; I logged as root, but I cannot change: UPDATE mysql.user SET Password = PASSWORD('mysql') WHERE User = 'pawel'; FLUSH PRIVILEGES; It return me: Query OK, 0 rows affected (0.00 sec). WTF ??"
5d76d130b8995f78c774a9964742e2f0,paul == pawel of course
0121a3be779bf2eb7d12af9908c7aab8,PawciooS: you should prabaly want to use the GRANT statement
5d76d130b8995f78c774a9964742e2f0,zircu: GRANT for?
0121a3be779bf2eb7d12af9908c7aab8,PawciooS: avoid modifying the mysql.* tables directly
0121a3be779bf2eb7d12af9908c7aab8,PawciooS: did you try to see if the command worked?
5d76d130b8995f78c774a9964742e2f0,zircu: which command? I did first my command but I don't understand it doesn't work
5d76d130b8995f78c774a9964742e2f0,zircu: actually I run root with --skip-grant-tables
5d76d130b8995f78c774a9964742e2f0,"and I see all tables, but I can't change password :/"
0121a3be779bf2eb7d12af9908c7aab8,"PawciooS: i was asking if it worked.. did you test the login with the password, (keeping the current client running) ?"
5d76d130b8995f78c774a9964742e2f0,zircu: yes
0121a3be779bf2eb7d12af9908c7aab8,PawciooS: what kind of privs does your login need?
5d76d130b8995f78c774a9964742e2f0,zircu: full
5d76d130b8995f78c774a9964742e2f0,but actually I don't remember because I have some users 'root'
0121a3be779bf2eb7d12af9908c7aab8,PawciooS: i would suggest using the 'grant' command to reset that password
e50f83ee9b64eaa0dfd3fdb6d2300f20,ive got a table with unique key 'ID' and value 'value' and I just want to return a count of how many 'value's are in the table
e50f83ee9b64eaa0dfd3fdb6d2300f20,what query would give me this?
5d76d130b8995f78c774a9964742e2f0,ok
573a038897bffa2b0274213241606585,"jimb0, like a count of each value or how many records total?"
573a038897bffa2b0274213241606585,"jimb0, select value, cound(value) as qty from table group by value;  or select count(*) from table;  depending on which one you wanted"
573a038897bffa2b0274213241606585,"jimb0, cound(value) should be count(value) obviously"
e50f83ee9b64eaa0dfd3fdb6d2300f20,thats on the right track... ill re-explain
e50f83ee9b64eaa0dfd3fdb6d2300f20,i think that might be right
e50f83ee9b64eaa0dfd3fdb6d2300f20,"the 'value' value can be anything, but lets say it is 'abc' and there are two entries in the table with value = 'abc'"
e50f83ee9b64eaa0dfd3fdb6d2300f20,i want my query to return &quot;2&quot;
e50f83ee9b64eaa0dfd3fdb6d2300f20,i dont even have to group
573a038897bffa2b0274213241606585,"jimb0, if you just want it for one value then do select count(value) from table where value='2'"
e50f83ee9b64eaa0dfd3fdb6d2300f20,i just want a plain old count
573a038897bffa2b0274213241606585,"jimb0, unless you want more than one value per query then you need to use group"
5970bd1634756232824f68fe3b6bb725,"zircu: yeah i guess it'd been enabled for a specific app installation which failed anyway, and they didn't disable it so it failed upon restart.  thanks"
e50f83ee9b64eaa0dfd3fdb6d2300f20,"i dont want to return the key(value) pair even, i only want to return a number"
e50f83ee9b64eaa0dfd3fdb6d2300f20,im guessing that's not possible...
573a038897bffa2b0274213241606585,"jimb0, yeah that last one i pasted is what you want"
573a038897bffa2b0274213241606585,"jimb0, erm typed"
e50f83ee9b64eaa0dfd3fdb6d2300f20,ill try it thanks
e50f83ee9b64eaa0dfd3fdb6d2300f20,:)
5d76d130b8995f78c774a9964742e2f0,zircu: can you give me example of grant? Because I tried: GRANT RENAME USER ON *.* TO pawel PASSWORD 'mysql'; but its wrong
e50f83ee9b64eaa0dfd3fdb6d2300f20,well it seems to be working...
e50f83ee9b64eaa0dfd3fdb6d2300f20,:)
573a038897bffa2b0274213241606585,so how long is check table &lt;table&gt; extended going to take on a 2.7gb table with 41 million records?
573a038897bffa2b0274213241606585,:)
573a038897bffa2b0274213241606585,"PawciooS, grant usage to 'user'@'host' identified by 'newpassword';"
715618f23b33bb4a1ddc976d7e31b942,PawciooS: remember to think 'user' @ 'host'  as the users are identified by the pair user and host and 'user@host' would default to 'user@host'@'localhost'
715618f23b33bb4a1ddc976d7e31b942,sorry if this is pampering
5d76d130b8995f78c774a9964742e2f0,"yes, I forgot about it"
715618f23b33bb4a1ddc976d7e31b942,anyone know if there's a compilation of most common suprising explains?
715618f23b33bb4a1ddc976d7e31b942,"i mean, optimizations you wouldn't expect mysql to do"
